tool_id,period_start_date,received_qty,realized_shots,cumulative_realized_shots
T10191,2024-03-01,14517,98686,216277
T10191,2024-04-01,14126,96028,312305
T10191,2024-05-01,16277,110651,422956
T10191,2024-06-01,19334,131432,554388
T10191,2024-07-01,14377,97734,652122
T10191,2024-08-01,10454,91549,743671
T10191,2024-09-01,14823,100766,844437
T10191,2024-10-01,15128,102840,947277
T10191,2024-11-01,18174,123546,1070823
T10191,2024-12-01,14550,98910,1169733
T10191,2025-01-01,15104,102676,1272409
T10191,2025-02-01,18082,191668,1464077
T10191,2025-03-01,14088,143463,1607540
T10191,2025-04-01,18165,123485,1731025
T10191,2025-05-01,18422,125232,1856257
T10191,2025-06-01,17097,116225,1972482
T10192,2024-01-01,10613,80552,80552
T10192,2024-02-01,11021,83649,164201
T10192,2024-03-01,9963,75619,239820
T10192,2024-04-01,10608,80514,320334
T10192,2024-05-01,7283,55277,375611
T10192,2024-06-01,9319,70731,446342
T10192,2024-07-01,13427,101910,548252
T10192,2024-08-01,9480,71953,620205
T10192,2024-09-01,11671,88582,708787
T10192,2024-10-01,6444,48909,757696
T10192,2024-11-01,9475,71915,829611
T10192,2024-12-01,11228,132987,962598
T10192,2025-01-01,10072,76446,1039044
T10192,2025-02-01,9565,102966,1142010
T10192,2025-03-01,11413,86624,1228634
T10192,2025-04-01,8724,66215,1294849
T10192,2025-05-01,8174,95480,1390329
T10192,2025-06-01,11745,89144,1479473
T10193,2024-01-01,1769,14711,14711
T10193,2024-02-01,3654,30386,45097
T10193,2024-03-01,2520,20956,66053
T10193,2024-04-01,2225,24613,90666
T10193,2024-05-01,2730,22702,113368
T10193,2024-06-01,510,4241,117609
T10193,2024-07-01,1044,8681,126290
T10193,2024-08-01,1064,8848,135138
T10193,2024-09-01,316,2627,137765
T10193,2024-10-01,30048,249879,387644
T10193,2024-11-01,1023,8507,396151
T10193,2024-12-01,1927,16024,412175
T10193,2025-01-01,2296,19093,431268
T10193,2025-02-01,2918,24266,455534
T10193,2025-03-01,810,6735,462269
T10193,2025-04-01,335,2785,465054
T10193,2025-05-01,903,7509,472563
T10193,2025-06-01,35244,293089,765652
T10194,2024-01-01,29068,34532,34532
T10194,2024-02-01,29168,34651,69183
T10194,2024-03-01,28765,34172,103355
T10194,2024-04-01,34599,54896,158251
T10194,2024-05-01,27973,33231,191482
T10194,2024-06-01,29349,34866,226348
T10194,2024-07-01,21086,25050,251398
T10194,2024-08-01,23923,28420,279818
T10194,2024-09-01,24852,29524,309342
T10194,2024-10-01,33534,39838,349180
T10194,2024-11-01,28203,33505,382685
T10194,2024-12-01,36047,42823,425508
T10194,2025-01-01,26355,31309,456817
T10194,2025-02-01,29935,35562,492379
T10194,2025-03-01,26490,31470,523849
T10194,2025-04-01,31371,37268,561117
T10194,2025-05-01,22900,42558,603675
T10194,2025-06-01,20185,23979,627654
T10195,2024-01-01,27067,100851,100851
T10195,2024-02-01,30510,113680,214531
T10195,2024-03-01,34578,128837,343368
T10195,2024-04-01,35016,130469,473837
T10195,2024-05-01,23364,87054,560891
T10195,2024-06-01,30276,112808,673699
T10195,2024-07-01,30655,114220,787919
T10195,2024-08-01,30160,112376,900295
T10195,2024-09-01,42156,157073,1057368
T10195,2024-10-01,24282,90474,1147842
T10195,2024-11-01,29601,169506,1317348
T10195,2024-12-01,34605,128938,1446286
T10195,2025-01-01,33062,123189,1569475
T10195,2025-02-01,45153,168240,1737715
T10195,2025-03-01,50895,283031,2020746
T10195,2025-04-01,30879,179518,2200264
T10195,2025-05-01,30509,113676,2313940
T10195,2025-06-01,34198,127421,2441361
T10196,2024-01-01,31280,125120,125120
T10196,2024-02-01,40251,161004,286124
T10196,2024-03-01,34091,183869,469993
T10196,2024-04-01,43405,173620,643613
T10196,2024-05-01,32482,129928,773541
T10196,2024-06-01,16462,99586,873127
T10196,2024-07-01,53018,331755,1204882
T10196,2024-08-01,41314,165256,1370138
T10196,2024-09-01,33404,133616,1503754
T10196,2024-10-01,33358,133432,1637186
T10196,2024-11-01,36545,146180,1783366
T10196,2024-12-01,41096,208582,1991948
T10196,2025-01-01,49334,197336,2189284
T10196,2025-02-01,29346,117384,2306668
T10196,2025-03-01,47660,190640,2497308
T10196,2025-04-01,34042,136168,2633476
T10196,2025-05-01,23353,93412,2726888
T10196,2025-06-01,39107,204855,2931743
T10197,2024-01-01,41684,247602,247602
T10197,2024-02-01,41321,245446,493048
T10197,2024-03-01,46443,275871,768919
T10197,2024-04-01,33010,196079,964998
T10197,2024-05-01,36960,340495,1305493
T10197,2024-06-01,45043,267555,1573048
T10197,2024-07-01,38217,227008,1800056
T10197,2024-08-01,45683,271357,2071413
T10197,2024-09-01,59111,351119,2422532
T10197,2024-10-01,45651,424230,2846762
T10197,2024-11-01,44644,265185,3111947
T10197,2024-12-01,59355,352568,3464515
T10197,2025-01-01,68718,408184,3872699
T10197,2025-02-01,28931,171850,4044549
T10197,2025-03-01,55076,327151,4371700
T10197,2025-04-01,44137,262173,4633873
T10197,2025-05-01,64096,380730,5014603
T10197,2025-06-01,60926,361900,5376503
T10198,2024-01-01,39526,40711,40711
T10198,2024-02-01,39191,40366,81077
T10198,2024-03-01,44426,45758,126835
T10198,2024-04-01,54317,55946,182781
T10198,2024-05-01,35944,37022,219803
T10198,2024-06-01,38689,39849,259652
T10198,2024-07-01,48715,50176,309828
T10198,2024-08-01,43356,44656,354484
T10198,2024-09-01,43852,45167,399651
T10198,2024-10-01,42546,43822,443473
T10198,2024-11-01,44116,45439,488912
T10198,2024-12-01,30721,31642,520554
T10198,2025-01-01,29044,29915,550469
T10198,2025-02-01,27349,28169,578638
T10198,2025-03-01,53354,54954,633592
T10198,2025-04-01,38006,39146,672738
T10198,2025-05-01,35671,36741,709479
T10198,2025-06-01,46948,48356,757835
T10199,2024-01-01,22289,26479,26479
T10199,2024-02-01,38478,45711,72190
T10199,2024-03-01,26639,40435,112625
T10199,2024-04-01,33761,40108,152733
T10199,2024-05-01,29701,35284,188017
T10199,2024-06-01,30013,35655,223672
T10199,2024-07-01,37805,44912,268584
T10199,2024-08-01,35684,42392,310976
T10199,2024-09-01,20424,24263,335239
T10199,2024-10-01,25510,30305,365544
T10199,2024-11-01,30317,36016,401560
T10199,2024-12-01,28795,34208,435768
T10199,2025-01-01,26328,31277,467045
T10199,2025-02-01,37510,44561,511606
T10199,2025-03-01,36861,43790,555396
T10199,2025-04-01,26769,31801,587197
T10199,2025-05-01,34214,40646,627843
T10199,2025-06-01,38315,45518,673361
T10200,2024-01-01,40732,209769,209769
T10200,2024-02-01,33136,170650,380419
T10200,2024-03-01,45944,236611,617030
T10200,2024-04-01,40253,207302,824332
T10200,2024-05-01,35969,185240,1009572
T10200,2024-06-01,45540,234531,1244103
T10200,2024-07-01,43545,224256,1468359
T10200,2024-08-01,52557,270668,1739027
T10200,2024-09-01,46950,241792,1980819
T10200,2024-10-01,35053,180522,2161341
T10200,2024-11-01,37495,193099,2354440
T10200,2024-12-01,48553,250047,2604487
T10200,2025-01-01,33382,171917,2776404
T10200,2025-02-01,37149,191317,2967721
T10200,2025-03-01,49676,255831,3223552
T10200,2025-04-01,40876,210511,3434063
T10200,2025-05-01,54080,278512,3712575
T10200,2025-06-01,50411,259616,3972191
T10201,2024-01-01,14535,86083,86083
T10201,2024-02-01,37097,219706,305789
T10201,2024-03-01,27892,165190,470979
T10201,2024-04-01,22211,131544,602523
T10201,2024-05-01,21208,125604,728127
T10201,2024-06-01,23663,197430,925557
T10201,2024-07-01,20651,122305,1047862
T10201,2024-08-01,24820,146996,1194858
T10201,2024-09-01,19774,117111,1311969
T10201,2024-10-01,19848,117549,1429518
T10201,2024-11-01,32286,191213,1620731
T10201,2024-12-01,27014,159990,1780721
T10201,2025-01-01,25995,153955,1934676
T10201,2025-02-01,28804,170591,2105267
T10201,2025-03-01,21219,125669,2230936
T10201,2025-04-01,19811,117330,2348266
T10201,2025-05-01,26984,159812,2508078
T10201,2025-06-01,31700,187743,2695821
T10202,2024-01-01,70666,81265,81265
T10202,2024-02-01,48226,55459,136724
T10202,2024-03-01,49934,57424,194148
T10202,2024-04-01,41988,60384,254532
T10202,2024-05-01,56254,64692,319224
T10202,2024-06-01,64308,73954,393178
T10202,2024-07-01,50936,86174,479352
T10202,2024-08-01,54369,62524,541876
T10202,2024-09-01,49174,56550,598426
T10202,2024-10-01,42220,48552,646978
T10202,2024-11-01,60411,69472,716450
T10202,2024-12-01,50231,57765,774215
T10202,2025-01-01,61084,70246,844461
T10202,2025-02-01,65959,75852,920313
T10202,2025-03-01,41900,48184,968497
T10202,2025-04-01,58214,66946,1035443
T10202,2025-05-01,54201,62331,1097774
T10202,2025-06-01,55789,64157,1161931
T10203,2024-01-01,48569,60322,60322
T10203,2024-02-01,36299,45083,105405
T10203,2024-03-01,29350,36452,141857
T10203,2024-04-01,35645,44271,186128
T10203,2024-05-01,47309,58757,244885
T10203,2024-06-01,30298,37630,282515
T10203,2024-07-01,39775,77543,360058
T10203,2024-08-01,38179,47418,407476
T10203,2024-09-01,56152,69740,477216
T10203,2024-10-01,42391,68136,545352
T10203,2024-11-01,32139,39916,585268
T10203,2024-12-01,50605,62851,648119
T10203,2025-01-01,26443,32842,680961
T10203,2025-02-01,67213,83478,764439
T10203,2025-03-01,42104,52293,816732
T10203,2025-04-01,30843,56048,872780
T10203,2025-05-01,38071,47284,920064
T10203,2025-06-01,30674,48268,968332
T10204,2024-01-01,30119,35781,35781
T10204,2024-02-01,36570,43445,79226
T10204,2024-03-01,31357,37252,116478
T10204,2024-04-01,35669,60182,176660
T10204,2024-05-01,30554,36298,212958
T10204,2024-06-01,33611,39929,252887
T10204,2024-07-01,40538,48159,301046
T10204,2024-08-01,31332,37222,338268
T10204,2024-09-01,21994,26128,364396
T10204,2024-10-01,24532,29144,393540
T10204,2024-11-01,38147,45318,438858
T10204,2024-12-01,37393,44422,483280
T10204,2025-01-01,44670,53067,536347
T10204,2025-02-01,26844,31890,568237
T10204,2025-03-01,25877,30741,598978
T10204,2025-04-01,25695,30525,629503
T10204,2025-05-01,29386,34910,664413
T10204,2025-06-01,33380,39655,704068
T10205,2024-01-01,44737,202748,202748
T10205,2024-02-01,34624,156915,359663
T10205,2024-03-01,42106,190824,550487
T10205,2024-04-01,41908,189927,740414
T10205,2024-05-01,54089,245131,985545
T10205,2024-06-01,51973,235541,1221086
T10205,2024-07-01,44212,200368,1421454
T10205,2024-08-01,46526,210855,1632309
T10205,2024-09-01,47012,213058,1845367
T10205,2024-10-01,45835,207724,2053091
T10205,2024-11-01,40732,184597,2237688
T10205,2024-12-01,49993,226568,2464256
T10205,2025-01-01,54506,247021,2711277
T10205,2025-02-01,38823,175945,2887222
T10205,2025-03-01,47124,213565,3100787
T10205,2025-04-01,58550,265348,3366135
T10205,2025-05-01,49604,224805,3590940
T10205,2025-06-01,39920,180917,3771857
T10206,2024-01-01,26152,28767,28767
T10206,2024-02-01,37682,41450,70217
T10206,2024-03-01,23977,26374,96591
T10206,2024-04-01,17397,19136,115727
T10206,2024-05-01,24625,27087,142814
T10206,2024-06-01,26731,29404,172218
T10206,2024-07-01,26130,28743,200961
T10206,2024-08-01,23719,26090,227051
T10206,2024-09-01,32812,57735,284786
T10206,2024-10-01,31763,34939,319725
T10206,2024-11-01,34069,37475,357200
T10206,2024-12-01,34877,38364,395564
T10206,2025-01-01,19181,21099,416663
T10206,2025-02-01,21235,23358,440021
T10206,2025-03-01,27437,30180,470201
T10206,2025-04-01,26135,28748,498949
T10206,2025-05-01,25709,43306,542255
T10206,2025-06-01,23953,26348,568603
T10207,2024-01-01,27308,120155,120155
T10207,2024-02-01,40659,178899,299054
T10207,2024-03-01,35051,216468,515522
T10207,2024-04-01,30941,136140,651662
T10207,2024-05-01,35612,156692,808354
T10207,2024-06-01,45251,199104,1007458
T10207,2024-07-01,37982,167120,1174578
T10207,2024-08-01,25157,163506,1338084
T10207,2024-09-01,32653,143673,1481757
T10207,2024-10-01,42453,186793,1668550
T10207,2024-11-01,44888,197507,1866057
T10207,2024-12-01,39357,173170,2039227
T10207,2025-01-01,32211,141728,2180955
T10207,2025-02-01,36561,160868,2341823
T10207,2025-03-01,49995,219978,2561801
T10207,2025-04-01,33953,149393,2711194
T10207,2025-05-01,37775,166210,2877404
T10207,2025-06-01,46540,204776,3082180
T10208,2024-01-01,14112,29070,29070
T10208,2024-02-01,11473,23634,52704
T10208,2024-03-01,12053,24829,77533
T10208,2024-04-01,16357,33695,111228
T10208,2024-05-01,9327,19213,130441
T10208,2024-06-01,14514,29898,160339
T10208,2024-07-01,15961,32879,193218
T10208,2024-08-01,15861,32673,225891
T10208,2024-09-01,19459,40085,265976
T10208,2024-10-01,12348,25436,291412
T10208,2024-11-01,13380,27562,318974
T10208,2024-12-01,12926,26627,345601
T10208,2025-01-01,15451,31829,377430
T10208,2025-02-01,15763,32471,409901
T10208,2025-03-01,16516,34022,443923
T10208,2025-04-01,20967,43192,487115
T10208,2025-05-01,14615,47091,534206
T10208,2025-06-01,14382,29626,563832
T10209,2024-01-01,55806,184159,184159
T10209,2024-02-01,34860,115038,299197
T10209,2024-03-01,60634,200092,499289
T10209,2024-04-01,58216,271493,770782
T10209,2024-05-01,50183,165603,936385
T10209,2024-06-01,66497,219440,1155825
T10209,2024-07-01,57832,190845,1346670
T10209,2024-08-01,45951,151638,1498308
T10209,2024-09-01,57800,190740,1689048
T10209,2024-10-01,49103,162039,1851087
T10209,2024-11-01,47379,156350,2007437
T10209,2024-12-01,32638,107705,2115142
T10209,2025-01-01,34400,113520,2228662
T10209,2025-02-01,45203,149169,2377831
T10209,2025-03-01,44653,147354,2525185
T10209,2025-04-01,48314,159436,2684621
T10209,2025-05-01,50544,166795,2851416
T10209,2025-06-01,69235,228475,3079891
T10210,2024-01-01,30197,195676,195676
T10210,2024-02-01,34188,221538,417214
T10210,2024-03-01,28545,184971,602185
T10210,2024-04-01,21774,141095,743280
T10210,2024-05-01,32923,213341,956621
T10210,2024-06-01,34794,225465,1182086
T10210,2024-07-01,40105,259880,1441966
T10210,2024-08-01,31810,206128,1648094
T10210,2024-09-01,27124,175763,1823857
T10210,2024-10-01,30711,199007,2022864
T10210,2024-11-01,32728,212077,2234941
T10210,2024-12-01,32687,211811,2446752
T10210,2025-01-01,39267,254450,2701202
T10210,2025-02-01,33720,218505,2919707
T10210,2025-03-01,31909,206770,3126477
T10210,2025-04-01,41670,270021,3396498
T10210,2025-05-01,32118,208124,3604622
T10210,2025-06-01,36110,233992,3838614
T10211,2024-01-01,45985,202334,202334
T10211,2024-02-01,30475,134090,336424
T10211,2024-03-01,37610,165484,501908
T10211,2024-04-01,31598,139031,640939
T10211,2024-05-01,31464,138441,779380
T10211,2024-06-01,36466,160450,939830
T10211,2024-07-01,45411,199808,1139638
T10211,2024-08-01,37262,163952,1303590
T10211,2024-09-01,29605,130262,1433852
T10211,2024-10-01,29145,128238,1562090
T10211,2024-11-01,47630,209572,1771662
T10211,2024-12-01,37960,167024,1938686
T10211,2025-01-01,41253,181513,2120199
T10211,2025-02-01,26750,117700,2237899
T10211,2025-03-01,41129,180967,2418866
T10211,2025-04-01,47041,206980,2625846
T10211,2025-05-01,36974,162685,2788531
T10211,2025-06-01,30805,135542,2924073
T10212,2024-01-01,27177,141641,141641
T10212,2024-02-01,26844,139905,281546
T10212,2024-03-01,23056,120163,401709
T10212,2024-04-01,25040,130503,532212
T10212,2024-05-01,25301,131863,664075
T10212,2024-06-01,23689,123462,787537
T10212,2024-07-01,28197,208871,996408
T10212,2024-08-01,24398,127157,1123565
T10212,2024-09-01,11120,57955,1181520
T10212,2024-10-01,23149,120647,1302167
T10212,2024-11-01,26313,137138,1439305
T10212,2024-12-01,23693,123483,1562788
T10212,2025-01-01,17278,90049,1652837
T10212,2025-02-01,33171,172880,1825717
T10212,2025-03-01,21428,111678,1937395
T10212,2025-04-01,33743,175861,2113256
T10212,2025-05-01,20094,104725,2217981
T10212,2025-06-01,21099,109963,2327944
T10213,2024-01-01,39915,364050,364050
T10213,2024-02-01,60181,548889,912939
T10213,2024-03-01,41877,381945,1294884
T10213,2024-04-01,39215,357666,1652550
T10213,2024-05-01,54465,496756,2149306
T10213,2024-06-01,51075,465837,2615143
T10213,2024-07-01,43264,394595,3009738
T10213,2024-08-01,43809,509510,3519248
T10213,2024-09-01,54396,496126,4015374
T10213,2024-10-01,53599,488857,4504231
T10213,2024-11-01,39773,362755,4866986
T10213,2024-12-01,30126,274768,5141754
T10213,2025-01-01,45820,417908,5559662
T10213,2025-02-01,46733,426235,5985897
T10213,2025-03-01,44211,403233,6389130
T10213,2025-04-01,43895,400350,6789480
T10213,2025-05-01,40148,366175,7155655
T10213,2025-06-01,42420,386897,7542552
T10214,2024-01-01,7115,42690,42690
T10214,2024-02-01,3352,20112,62802
T10214,2024-03-01,4312,25872,88674
T10214,2024-04-01,6239,37434,126108
T10214,2024-05-01,5419,32514,158622
T10214,2024-06-01,4553,27318,185940
T10214,2024-07-01,3496,20976,206916
T10214,2024-08-01,4559,27354,234270
T10214,2024-09-01,4023,24138,258408
T10214,2024-10-01,4754,28524,286932
T10214,2024-11-01,5259,31554,318486
T10214,2024-12-01,4508,27048,345534
T10214,2025-01-01,3679,22074,367608
T10214,2025-02-01,5568,33408,401016
T10214,2025-03-01,4100,24600,425616
T10214,2025-04-01,3424,20544,446160
T10214,2025-05-01,4981,29886,476046
T10214,2025-06-01,5534,33204,509250
T10215,2024-01-01,5531,35840,35840
T10215,2024-02-01,7726,76774,112614
T10215,2024-03-01,6899,44705,157319
T10215,2024-04-01,7291,47245,204564
T10215,2024-05-01,9032,58527,263091
T10215,2024-06-01,6817,44174,307265
T10215,2024-07-01,6959,45094,352359
T10215,2024-08-01,4820,41694,394053
T10215,2024-09-01,6162,59753,453806
T10215,2024-10-01,6497,42100,495906
T10215,2024-11-01,10356,67106,563012
T10215,2024-12-01,7021,45496,608508
T10215,2025-01-01,6663,43176,651684
T10215,2025-02-01,6650,43092,694776
T10215,2025-03-01,5981,38756,733532
T10215,2025-04-01,8227,78875,812407
T10215,2025-05-01,6410,41536,853943
T10215,2025-06-01,6074,39359,893302
T10216,2024-01-01,24173,106361,106361
T10216,2024-02-01,23230,102212,208573
T10216,2024-03-01,22058,139855,348428
T10216,2024-04-01,25840,113696,462124
T10216,2024-05-01,35072,154316,616440
T10216,2024-06-01,26292,115684,732124
T10216,2024-07-01,22136,97398,829522
T10216,2024-08-01,21913,96417,925939
T10216,2024-09-01,25102,110448,1036387
T10216,2024-10-01,32174,141565,1177952
T10216,2024-11-01,23406,102986,1280938
T10216,2024-12-01,34923,153661,1434599
T10216,2025-01-01,26445,116358,1550957
T10216,2025-02-01,27953,122993,1673950
T10216,2025-03-01,24478,107703,1781653
T10216,2025-04-01,29902,131568,1913221
T10216,2025-05-01,26744,117673,2030894
T10216,2025-06-01,36994,162773,2193667
T10217,2024-01-01,37954,207411,207411
T10217,2024-02-01,34193,186857,394268
T10217,2024-03-01,48369,264326,658594
T10217,2024-04-01,34439,188202,846796
T10217,2024-05-01,39593,216367,1063163
T10217,2024-06-01,31576,172556,1235719
T10217,2024-07-01,35825,195776,1431495
T10217,2024-08-01,34645,189327,1620822
T10217,2024-09-01,41392,226199,1847021
T10217,2024-10-01,39515,215941,2062962
T10217,2024-11-01,43079,235418,2298380
T10217,2024-12-01,38310,209356,2507736
T10217,2025-01-01,28044,153254,2660990
T10217,2025-02-01,34453,188278,2849268
T10217,2025-03-01,27760,151702,3000970
T10217,2025-04-01,24202,132259,3133229
T10217,2025-05-01,49486,270431,3403660
T10217,2025-06-01,29154,159320,3562980
T10218,2024-01-01,43031,46473,46473
T10218,2024-02-01,42136,45506,91979
T10218,2024-03-01,44444,47999,139978
T10218,2024-04-01,42510,45910,185888
T10218,2024-05-01,41878,45228,231116
T10218,2024-06-01,38460,41536,272652
T10218,2024-07-01,30464,32901,305553
T10218,2024-08-01,36158,39050,344603
T10218,2024-09-01,47734,51552,396155
T10218,2024-10-01,39078,42204,438359
T10218,2024-11-01,42009,45369,483728
T10218,2024-12-01,45181,72190,555918
T10218,2025-01-01,35599,38446,594364
T10218,2025-02-01,35112,37920,632284
T10218,2025-03-01,34177,36911,669195
T10218,2025-04-01,37881,40911,710106
T10218,2025-05-01,45746,49405,759511
T10218,2025-06-01,41598,44925,804436
T10219,2024-01-01,22843,148816,148816
T10219,2024-02-01,20080,130816,279632
T10219,2024-03-01,20030,130490,410122
T10219,2024-04-01,18269,119017,529139
T10219,2024-05-01,28917,188387,717526
T10219,2024-06-01,14142,92131,809657
T10219,2024-07-01,20191,131539,941196
T10219,2024-08-01,18562,120926,1062122
T10219,2024-09-01,21995,180375,1242497
T10219,2024-10-01,17873,116438,1358935
T10219,2024-11-01,25325,164986,1523921
T10219,2024-12-01,20607,179262,1703183
T10219,2025-01-01,24940,162477,1865660
T10219,2025-02-01,17441,113623,1979283
T10219,2025-03-01,23588,153669,2132952
T10219,2025-04-01,19333,125949,2258901
T10219,2025-05-01,36865,240166,2499067
T10219,2025-06-01,18258,118946,2618013
T10220,2024-01-01,27732,55464,55464
T10220,2024-02-01,28355,56710,112174
T10220,2024-03-01,36345,72690,184864
T10220,2024-04-01,25071,50142,235006
T10220,2024-05-01,30292,60584,295590
T10220,2024-06-01,37678,75356,370946
T10220,2024-07-01,32130,64260,435206
T10220,2024-08-01,38078,107696,542902
T10220,2024-09-01,45976,130037,672939
T10220,2024-10-01,38610,77220,750159
T10220,2024-11-01,32653,65306,815465
T10220,2024-12-01,36014,72028,887493
T10220,2025-01-01,34026,68052,955545
T10220,2025-02-01,23179,61088,1016633
T10220,2025-03-01,39557,79114,1095747
T10220,2025-04-01,29329,58658,1154405
T10220,2025-05-01,31477,62954,1217359
T10220,2025-06-01,36211,72422,1289781
T10221,2024-01-01,27344,242131,242131
T10221,2024-02-01,27272,324312,566443
T10221,2024-03-01,20234,179172,745615
T10221,2024-04-01,32457,287406,1033021
T10221,2024-05-01,25677,335349,1368370
T10221,2024-06-01,33810,299387,1667757
T10221,2024-07-01,37160,329051,1996808
T10221,2024-08-01,30591,353466,2350274
T10221,2024-09-01,28235,250020,2600294
T10221,2024-10-01,28280,250419,2850713
T10221,2024-11-01,26878,238004,3088717
T10221,2024-12-01,26680,236251,3324968
T10221,2025-01-01,24912,323437,3648405
T10221,2025-02-01,34138,302291,3950696
T10221,2025-03-01,27727,245522,4196218
T10221,2025-04-01,32128,284493,4480711
T10221,2025-05-01,33973,300830,4781541
T10221,2025-06-01,26888,238093,5019634
T10222,2024-01-01,50353,412753,412753
T10222,2024-02-01,50234,411778,824531
T10222,2024-03-01,37728,470459,1294990
T10222,2024-04-01,45783,375292,1670282
T10222,2024-05-01,46436,380645,2050927
T10222,2024-06-01,60101,492659,2543586
T10222,2024-07-01,42808,350905,2894491
T10222,2024-08-01,59754,489815,3384306
T10222,2024-09-01,60505,495971,3880277
T10222,2024-10-01,29585,242514,4122791
T10222,2024-11-01,46594,381940,4504731
T10222,2024-12-01,73473,602272,5107003
T10222,2025-01-01,52955,434082,5541085
T10222,2025-02-01,49685,407277,5948362
T10222,2025-03-01,39203,458778,6407140
T10222,2025-04-01,41256,338183,6745323
T10222,2025-05-01,55818,457551,7202874
T10222,2025-06-01,42110,345184,7548058
T10223,2024-01-01,36803,43721,43721
T10223,2024-02-01,44827,53254,96975
T10223,2024-03-01,33820,51305,148280
T10223,2024-04-01,28907,34341,182621
T10223,2024-05-01,27965,33222,215843
T10223,2024-06-01,30685,36453,252296
T10223,2024-07-01,21567,25621,277917
T10223,2024-08-01,26844,31890,309807
T10223,2024-09-01,29472,35012,344819
T10223,2024-10-01,33719,40058,384877
T10223,2024-11-01,32977,39176,424053
T10223,2024-12-01,36751,43660,467713
T10223,2025-01-01,37335,44353,512066
T10223,2025-02-01,31775,37748,549814
T10223,2025-03-01,31631,37577,587391
T10223,2025-04-01,41358,49133,636524
T10223,2025-05-01,35540,58613,695137
T10223,2025-06-01,48868,73981,769118
T10224,2024-01-01,19545,162536,162536
T10224,2024-02-01,15233,126677,289213
T10224,2024-03-01,20842,173322,462535
T10224,2024-04-01,23448,194993,657528
T10224,2024-05-01,15591,129654,787182
T10224,2024-06-01,25445,211600,998782
T10224,2024-07-01,21411,178053,1176835
T10224,2024-08-01,19535,162453,1339288
T10224,2024-09-01,20517,170619,1509907
T10224,2024-10-01,25833,214827,1724734
T10224,2024-11-01,22041,183292,1908026
T10224,2024-12-01,28192,234444,2142470
T10224,2025-01-01,31986,265995,2408465
T10224,2025-02-01,19027,158228,2566693
T10224,2025-03-01,20710,172224,2738917
T10224,2025-04-01,26290,218627,2957544
T10224,2025-05-01,19902,165505,3123049
T10224,2025-06-01,24518,279918,3402967
T10225,2024-01-01,48226,53048,53048
T10225,2024-02-01,55590,61149,114197
T10225,2024-03-01,35518,39069,153266
T10225,2024-04-01,34898,38387,191653
T10225,2024-05-01,63720,70092,261745
T10225,2024-06-01,59757,65732,327477
T10225,2024-07-01,57778,63555,391032
T10225,2024-08-01,49483,54431,445463
T10225,2024-09-01,43465,47811,493274
T10225,2024-10-01,45680,50248,543522
T10225,2024-11-01,60851,66936,610458
T10225,2024-12-01,48952,53847,664305
T10225,2025-01-01,45467,50013,714318
T10225,2025-02-01,51436,56579,770897
T10225,2025-03-01,50971,56068,826965
T10225,2025-04-01,46759,51434,878399
T10225,2025-05-01,44126,48538,926937
T10225,2025-06-01,48564,53420,980357
T10226,2024-01-01,7953,52489,52489
T10226,2024-02-01,9912,65419,117908
T10226,2024-03-01,5105,33693,151601
T10226,2024-04-01,7046,46503,198104
T10226,2024-05-01,7592,50107,248211
T10226,2024-06-01,7386,48747,296958
T10226,2024-07-01,5051,33336,330294
T10226,2024-08-01,8672,57235,387529
T10226,2024-09-01,6861,45282,432811
T10226,2024-10-01,6124,52004,484815
T10226,2024-11-01,6461,42642,527457
T10226,2024-12-01,6948,45856,573313
T10226,2025-01-01,7163,47275,620588
T10226,2025-02-01,5452,35983,656571
T10226,2025-03-01,7856,51849,708420
T10226,2025-04-01,7817,51592,760012
T10226,2025-05-01,8879,58601,818613
T10226,2025-06-01,7661,50562,869175
T10227,2024-01-01,43135,44429,44429
T10227,2024-02-01,56801,58505,102934
T10227,2024-03-01,47272,48690,151624
T10227,2024-04-01,50808,52332,203956
T10227,2024-05-01,47691,49121,253077
T10227,2024-06-01,52164,53728,306805
T10227,2024-07-01,58424,60176,366981
T10227,2024-08-01,65145,67099,434080
T10227,2024-09-01,45326,46685,480765
T10227,2024-10-01,42515,43790,524555
T10227,2024-11-01,35518,36583,561138
T10227,2024-12-01,66129,68112,629250
T10227,2025-01-01,35950,37028,666278
T10227,2025-02-01,63063,64954,731232
T10227,2025-03-01,40768,41991,773223
T10227,2025-04-01,63720,65631,838854
T10227,2025-05-01,62984,98192,937046
T10227,2025-06-01,41604,42852,979898
T10228,2024-01-01,11,36,36
T10228,2024-02-01,433,1428,1464
T10228,2024-03-01,753,2484,3948
T10228,2024-04-01,511,1686,5634
T10228,2024-05-01,10298,33983,39617
T10228,2024-06-01,581,1917,41534
T10228,2024-07-01,540,1782,43316
T10228,2024-08-01,228,752,44068
T10228,2024-09-01,58,191,44259
T10228,2024-10-01,252,831,45090
T10228,2024-11-01,10048,33158,78248
T10228,2024-12-01,700,3216,81464
T10228,2025-01-01,512,1689,83153
T10228,2025-02-01,176,580,83733
T10228,2025-03-01,694,2290,86023
T10228,2025-04-01,519,1712,87735
T10228,2025-05-01,10512,34689,122424
T10228,2025-06-01,3,9,122433
T10229,2024-01-01,18935,119763,119763
T10229,2024-02-01,14603,92363,212126
T10229,2024-03-01,16158,102199,314325
T10229,2024-04-01,15078,95368,409693
T10229,2024-05-01,14584,92243,501936
